EmpId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,Department
37156,0.99,0.68,5,264,10,1,0,0,support,medium,support
37157,0.94,0.73,3,268,10,0,0,0,technical,medium,technical
37158,0.63,0.94,3,172,3,0,0,0,management,medium,management
37159,0.85,0.9,3,245,3,0,0,0,marketing,medium,marketing
37160,0.95,0.66,5,192,3,0,0,0,marketing,medium,marketing
37161,0.71,0.66,3,268,4,0,0,0,marketing,high,marketing
37162,0.49,0.88,4,244,3,0,0,0,sales,low,sales
37163,0.71,0.69,4,222,4,0,0,0,sales,medium,sales
37164,0.52,0.62,5,239,2,0,0,0,sales,medium,sales
37165,0.48,0.72,3,143,4,0,0,0,sales,medium,sales
37166,0.82,0.79,3,160,3,0,0,0,sales,medium,sales
37167,0.83,0.76,2,255,7,0,0,0,sales,low,sales
37168,0.85,0.87,4,152,7,0,0,0,sales,low,sales
37169,0.57,0.64,4,226,7,0,0,0,sales,low,sales
37170,0.16,0.63,5,266,7,0,0,0,IT,low,IT
37171,0.85,0.64,5,256,7,0,0,0,product_mng,low,product_mng
37172,0.82,0.67,3,198,3,1,0,0,product_mng,low,product_mng
37173,0.9,0.89,4,254,7,0,0,0,product_mng,low,product_mng
37174,0.92,0.64,2,104,7,0,0,0,product_mng,low,product_mng
37175,0.9,0.48,4,136,7,0,0,0,IT,low,IT
37176,0.82,0.8,5,205,3,0,0,0,IT,low,IT
37177,0.84,0.81,4,236,3,1,0,0,IT,low,IT
37178,0.92,0.65,3,176,3,0,0,0,IT,low,IT
37179,0.82,0.82,3,148,3,0,0,0,IT,low,IT
37180,0.8,0.8,4,146,3,1,0,0,IT,low,IT
37181,0.6,0.85,3,242,2,0,0,0,IT,low,IT
37182,0.14,0.38,5,115,6,1,0,0,marketing,high,marketing
37183,0.85,0.89,4,150,3,0,0,0,accounting,high,accounting
37184,0.55,0.81,3,239,8,0,0,0,accounting,high,accounting
37185,0.49,0.71,4,178,8,0,0,0,IT,medium,IT
37186,0.82,0.58,5,263,8,0,0,0,IT,medium,IT
37187,0.59,0.77,3,272,8,0,0,0,management,high,management
37188,0.9,0.82,3,133,8,0,0,0,marketing,medium,marketing
37189,0.62,0.72,3,149,3,1,0,0,marketing,medium,marketing
37190,0.61,0.68,3,193,2,0,0,0,marketing,medium,marketing
37191,0.52,0.55,5,174,3,1,0,0,sales,medium,sales
37192,0.79,0.87,4,223,5,0,0,0,sales,medium,sales
37193,0.49,0.89,4,201,8,0,0,0,sales,medium,sales
37194,0.73,0.67,2,139,8,0,0,0,sales,medium,sales
37195,0.67,0.49,5,241,8,0,0,0,sales,medium,sales
37196,0.52,0.61,4,187,4,1,0,0,sales,medium,sales
37197,0.72,0.64,4,192,3,0,0,0,sales,medium,sales
37198,0.48,0.5,5,142,4,0,0,0,IT,medium,IT
37199,0.19,0.79,4,229,4,0,0,0,product_mng,medium,product_mng
37200,0.49,0.49,3,104,7,0,0,0,product_mng,high,product_mng
37201,0.9,0.76,3,255,7,0,0,0,product_mng,low,product_mng
37202,0.49,0.49,4,212,7,0,0,0,product_mng,medium,product_mng
37203,0.6,0.53,2,235,7,0,0,0,IT,medium,IT
37204,0.62,0.85,3,237,3,1,0,0,IT,medium,IT
37205,0.64,0.5,4,253,10,0,0,1,management,high,management
37206,0.22,0.94,3,193,10,0,0,1,management,high,management
37207,0.9,0.55,3,259,10,1,0,1,management,high,management
37208,0.74,0.95,5,266,10,0,0,1,management,high,management
37209,0.85,0.54,3,185,10,0,0,1,management,high,management
37210,0.33,0.65,3,172,10,0,0,1,marketing,high,marketing
37211,0.5,0.73,4,180,3,0,0,0,IT,low,IT
37212,0.38,0.53,2,157,3,0,1,0,sales,low,sales
37213,0.8,0.86,5,262,6,0,1,0,sales,medium,sales
37214,0.11,0.88,7,272,4,0,1,0,sales,medium,sales
37215,0.72,0.87,5,223,5,0,1,0,sales,low,sales
37216,0.37,0.52,2,159,3,0,1,0,sales,low,sales
37217,0.41,0.5,2,153,3,0,1,0,sales,low,sales
37218,0.1,0.77,6,247,4,0,1,0,sales,low,sales
37219,0.92,0.85,5,259,5,0,1,0,sales,low,sales
37220,0.89,1,5,224,5,0,1,0,sales,low,sales
37221,0.42,0.53,2,142,3,0,1,0,sales,low,sales
37222,0.45,0.54,2,135,3,0,1,0,sales,low,sales
37223,0.11,0.81,6,305,4,0,1,0,sales,low,sales
37224,0.84,0.92,4,234,5,0,1,0,sales,low,sales
37225,0.41,0.55,2,148,3,0,1,0,sales,low,sales
37226,0.36,0.56,2,137,3,0,1,0,sales,low,sales
37227,0.38,0.54,2,143,3,0,1,0,sales,low,sales
37228,0.45,0.47,2,160,3,0,1,0,sales,low,sales
37229,0.78,0.99,4,255,6,0,1,0,sales,low,sales
37230,0.45,0.51,2,160,3,1,1,1,sales,low,sales
37231,0.76,0.89,5,262,5,0,1,0,sales,low,sales
37232,0.11,0.83,6,282,4,0,1,0,sales,low,sales
37233,0.38,0.55,2,147,3,0,1,0,sales,low,sales
37234,0.09,0.95,6,304,4,0,1,0,sales,low,sales
37235,0.46,0.57,2,139,3,0,1,0,sales,low,sales
37236,0.4,0.53,2,158,3,0,1,0,sales,low,sales
37237,0.89,0.92,5,242,5,0,1,0,sales,low,sales
37238,0.82,0.87,4,239,5,0,1,0,sales,low,sales
37239,0.4,0.49,2,135,3,0,1,0,sales,low,sales
37240,0.41,0.46,2,128,3,0,1,0,accounting,low,accounting
37241,0.38,0.5,2,132,3,0,1,0,accounting,low,accounting
37242,0.09,0.62,6,294,4,0,1,0,accounting,low,accounting
37243,0.45,0.57,2,134,3,0,1,0,hr,low,hr
37244,0.4,0.51,2,145,3,0,1,0,hr,low,hr
37245,0.45,0.55,2,140,3,0,1,0,hr,low,hr
37246,0.84,0.87,4,246,6,0,1,0,hr,low,hr
37247,0.1,0.94,6,255,4,0,1,0,technical,low,technical
37248,0.38,0.46,2,137,3,0,1,0,technical,low,technical
37249,0.45,0.5,2,126,3,0,1,0,technical,low,technical
37250,0.11,0.89,6,306,4,0,1,0,technical,low,technical
37251,0.41,0.54,2,152,3,0,1,0,technical,low,technical
37252,0.87,0.88,5,269,5,0,1,0,technical,low,technical
37253,0.45,0.48,2,158,3,0,1,0,technical,low,technical
37254,0.4,0.46,2,127,3,0,1,0,technical,low,technical
37255,0.1,0.8,7,281,4,0,1,0,technical,low,technical
37256,0.09,0.89,6,276,4,0,1,0,technical,low,technical
37257,0.84,0.74,3,182,4,0,1,0,technical,low,technical
37258,0.4,0.55,2,147,3,0,1,0,support,low,support
37259,0.57,0.7,3,273,6,0,1,0,support,low,support
37260,0.4,0.54,2,148,3,0,1,0,support,low,support
37261,0.43,0.47,2,147,3,0,1,0,support,low,support
37262,0.13,0.78,6,152,2,0,1,0,support,low,support
37263,0.44,0.55,2,135,3,0,1,0,support,low,support
37264,0.38,0.55,2,134,3,0,1,0,support,low,support
37265,0.39,0.54,2,132,3,0,1,0,support,low,support
37266,0.1,0.92,7,307,4,0,1,0,support,low,support
37267,0.37,0.46,2,140,3,0,1,0,support,low,support
37268,0.11,0.94,7,255,4,0,1,0,support,low,support
37269,0.1,0.81,6,309,4,0,1,0,technical,low,technical
37270,0.38,0.54,2,128,3,0,1,0,technical,low,technical
37271,0.85,1,4,225,5,0,1,0,technical,low,technical
37272,0.85,0.91,5,226,5,0,1,0,management,medium,management
37273,0.11,0.93,7,308,4,0,1,0,IT,medium,IT
37274,0.1,0.95,6,244,5,0,1,0,IT,medium,IT
37275,0.36,0.56,2,132,3,0,1,0,IT,medium,IT
37276,0.11,0.94,6,286,4,0,1,0,IT,medium,IT
37277,0.81,0.7,6,161,4,0,1,0,IT,medium,IT
37278,0.43,0.54,2,153,3,0,1,0,product_mng,medium,product_mng
37279,0.9,0.98,4,264,6,0,1,0,product_mng,medium,product_mng
37280,0.76,0.86,5,223,5,1,1,0,product_mng,medium,product_mng
37281,0.43,0.5,2,135,3,0,1,0,product_mng,medium,product_mng
37282,0.74,0.99,2,277,3,0,1,0,IT,medium,IT
37283,0.09,0.77,5,275,4,0,1,0,product_mng,medium,product_mng
37284,0.45,0.49,2,149,3,0,1,0,product_mng,high,product_mng
37285,0.09,0.87,7,295,4,0,1,0,product_mng,low,product_mng
37286,0.11,0.97,6,277,4,0,1,0,product_mng,medium,product_mng
37287,0.11,0.79,7,306,4,0,1,0,product_mng,medium,product_mng
37288,0.1,0.83,6,295,4,0,1,0,product_mng,medium,product_mng
37289,0.4,0.54,2,137,3,0,1,0,marketing,medium,marketing
37290,0.43,0.56,2,157,3,0,1,0,sales,low,sales
37291,0.39,0.56,2,142,3,0,1,0,accounting,low,accounting
37292,0.45,0.54,2,140,3,0,1,0,support,low,support
37293,0.38,0.49,2,151,3,0,1,0,technical,low,technical
37294,0.79,0.59,4,139,3,0,1,1,management,low,management
37295,0.84,0.85,4,249,6,0,1,0,marketing,low,marketing
37296,0.11,0.77,6,291,4,0,1,0,marketing,low,marketing
37297,0.11,0.87,6,305,4,0,1,0,marketing,low,marketing
37298,0.17,0.84,5,232,3,0,1,0,sales,low,sales
37299,0.44,0.45,2,132,3,0,1,0,sales,low,sales
37300,0.37,0.57,2,130,3,0,1,0,sales,low,sales
37301,0.1,0.79,6,291,4,0,1,0,sales,low,sales
37302,0.4,0.5,2,130,3,0,1,0,sales,low,sales
37303,0.89,1,5,246,5,0,1,0,sales,low,sales
37304,0.42,0.48,2,143,3,0,1,0,sales,low,sales
37305,0.46,0.55,2,129,3,0,1,0,sales,low,sales
37306,0.09,0.83,6,255,4,0,1,0,sales,low,sales
37307,0.37,0.51,2,155,3,0,1,0,sales,low,sales
37308,0.1,0.77,6,265,4,0,1,0,sales,low,sales
37309,0.1,0.84,6,279,4,0,1,0,sales,low,sales
37310,0.11,0.97,6,284,4,0,1,0,sales,low,sales
37311,0.9,1,5,221,6,0,1,0,sales,medium,sales
37312,0.38,0.52,2,154,3,0,1,0,sales,medium,sales
37313,0.36,0.52,2,147,3,0,1,0,sales,medium,sales
37314,0.42,0.46,2,150,3,0,1,0,sales,medium,sales
37315,0.09,0.94,7,267,4,0,1,0,sales,medium,sales
37316,0.43,0.52,2,158,3,0,1,0,sales,medium,sales
37317,0.24,0.46,7,224,5,0,1,0,accounting,medium,accounting
37318,0.91,1,4,257,5,0,1,0,accounting,medium,accounting
37319,0.44,0.5,2,148,3,0,1,0,accounting,medium,accounting
37320,0.71,0.87,3,177,4,0,1,0,hr,medium,hr
37321,0.4,0.49,2,155,3,0,1,0,hr,medium,hr
37322,0.43,0.47,2,144,3,0,1,0,hr,medium,hr
37323,0.09,0.85,6,289,4,0,1,0,hr,high,hr
37324,0.43,0.52,2,160,3,0,1,0,technical,low,technical
37325,0.9,0.96,4,258,5,0,1,0,technical,medium,technical
37326,0.84,1,5,234,5,0,1,0,technical,medium,technical
37327,0.37,0.48,2,137,3,0,1,0,technical,medium,technical
37328,0.86,0.68,5,263,2,0,1,0,technical,medium,technical
37329,0.11,0.84,6,251,4,0,1,0,technical,low,technical
37330,0.37,0.57,2,133,3,0,1,0,technical,low,technical
37331,0.4,0.46,2,132,3,0,1,0,technical,low,technical
37332,0.14,0.62,4,158,4,1,1,0,technical,low,technical
37333,0.4,0.46,2,135,3,0,1,0,technical,low,technical
37334,0.75,1,4,216,6,0,1,0,technical,low,technical
37335,0.11,0.84,6,300,5,1,1,0,support,low,support
37336,0.46,0.49,2,138,3,0,1,0,support,low,support
37337,0.11,0.92,6,260,4,0,1,0,support,low,support
37338,0.38,0.49,2,132,3,0,1,0,support,low,support
37339,0.7,0.89,3,183,5,0,1,0,support,low,support
37340,0.09,0.82,6,250,4,0,1,0,support,low,support
37341,0.37,0.45,2,151,3,0,1,0,support,low,support
37342,0.1,0.83,6,292,4,0,1,0,support,low,support
37343,0.38,0.57,2,140,3,0,1,0,support,low,support
37344,0.9,1,5,221,5,0,1,0,support,low,support
37345,0.44,0.51,2,138,3,0,1,0,support,low,support
37346,0.36,0.5,2,132,3,0,1,0,technical,low,technical
37347,0.31,0.84,7,133,5,0,1,0,technical,low,technical
37348,0.1,0.84,6,283,4,1,1,0,technical,low,technical
37349,0.42,0.48,2,129,3,0,1,0,management,low,management
37350,0.74,1,4,249,5,0,1,0,IT,low,IT
37351,0.73,0.87,5,257,5,0,1,0,IT,low,IT
37352,0.09,0.96,6,245,4,0,1,0,IT,low,IT
37353,0.45,0.53,2,155,3,0,1,0,IT,low,IT
37354,0.11,0.8,6,256,4,0,1,0,IT,low,IT
37355,0.37,0.47,2,152,3,0,1,0,product_mng,low,product_mng
37356,0.84,0.99,4,267,5,0,1,0,product_mng,low,product_mng
37357,0.41,0.46,2,151,3,0,1,0,product_mng,low,product_mng
37358,0.76,0.92,4,239,5,0,1,0,product_mng,low,product_mng
37359,0.11,0.87,6,306,4,0,1,0,IT,low,IT
37360,0.84,0.88,4,263,5,1,1,0,marketing,low,marketing
37361,0.39,0.5,2,147,3,0,1,0,marketing,low,marketing
37362,0.11,0.91,6,278,4,0,1,0,marketing,low,marketing
37363,0.45,0.56,2,154,3,0,1,0,marketing,low,marketing
37364,0.37,0.52,2,143,3,0,1,0,marketing,low,marketing
37365,0.4,0.52,2,155,3,0,1,0,marketing,low,marketing
37366,0.39,0.48,2,160,3,0,1,0,sales,low,sales
37367,0.11,0.8,6,304,4,0,1,0,accounting,low,accounting
37368,0.83,1,5,240,5,0,1,0,support,low,support
37369,0.11,0.92,6,305,4,0,1,0,technical,low,technical
37370,0.39,0.5,2,136,3,0,1,0,management,low,management
37371,0.45,0.45,2,132,3,0,1,0,marketing,low,marketing
37372,0.1,0.95,7,301,4,0,1,0,marketing,low,marketing
37373,0.9,0.98,5,243,6,0,1,0,marketing,low,marketing
37374,0.45,0.51,2,147,3,0,1,0,sales,low,sales
37375,0.79,0.89,5,239,5,0,1,0,sales,low,sales
37376,0.9,0.99,5,260,5,0,1,0,sales,low,sales
37377,0.11,0.84,7,296,4,0,1,0,sales,low,sales
37378,0.43,0.55,2,129,3,0,1,0,sales,low,sales
37379,0.31,0.54,5,132,5,0,1,0,sales,low,sales
37380,0.32,0.5,2,135,5,0,1,0,sales,low,sales
37381,0.45,0.57,2,158,3,0,1,0,sales,low,sales
37382,0.81,0.99,4,259,5,0,1,0,sales,low,sales
37383,0.41,0.46,2,160,3,0,1,1,sales,low,sales
37384,0.11,0.78,7,278,4,0,1,0,sales,low,sales
37385,0.1,0.88,6,284,4,0,1,0,sales,low,sales
37386,0.7,0.53,2,274,4,0,1,0,sales,low,sales
37387,0.54,0.74,4,164,2,0,1,0,sales,low,sales
37388,0.41,0.48,2,148,3,0,1,0,sales,low,sales
37389,0.38,0.5,2,140,3,0,1,0,sales,medium,sales
37390,0.37,0.51,2,127,3,0,1,0,sales,medium,sales
37391,0.11,0.85,6,308,5,0,1,0,sales,medium,sales
37392,0.4,0.47,2,146,3,0,1,0,sales,medium,sales
37393,0.1,0.84,6,261,4,0,1,0,accounting,medium,accounting
37394,0.89,0.99,5,257,5,0,1,0,accounting,medium,accounting
37395,0.11,0.8,6,285,4,0,1,0,accounting,medium,accounting
37396,0.36,0.55,2,141,3,0,1,0,hr,medium,hr
37397,0.4,0.46,2,127,3,0,1,0,hr,medium,hr
37398,0.09,0.85,6,297,4,0,1,0,hr,medium,hr
37399,0.4,0.46,2,143,3,0,1,0,hr,medium,hr
37400,0.37,0.55,2,152,3,0,1,0,technical,medium,technical
37401,0.44,0.51,2,156,3,0,1,0,technical,high,technical
37402,0.09,0.8,7,283,5,0,1,0,technical,low,technical
37403,0.92,0.87,4,226,6,1,1,0,technical,medium,technical
37404,0.74,0.91,4,232,5,0,1,0,technical,medium,technical
37405,0.09,0.82,6,249,4,0,1,0,technical,medium,technical
37406,0.89,0.95,4,275,5,0,1,0,technical,medium,technical
37407,0.09,0.8,6,304,4,0,1,0,technical,low,technical
37408,0.27,0.54,7,278,3,0,1,0,technical,low,technical
37409,0.1,0.91,6,287,4,0,1,0,technical,low,technical
37410,0.1,0.89,7,285,4,0,1,0,technical,low,technical
37411,0.77,0.94,5,226,6,0,1,0,support,low,support
37412,0.9,0.82,5,259,5,0,1,0,support,low,support
37413,0.39,0.5,2,135,3,0,1,0,support,low,support
37414,0.76,1,5,219,5,0,1,0,support,low,support
37415,0.1,0.93,6,256,4,0,1,0,support,low,support
37416,0.87,0.9,5,254,6,0,1,0,support,low,support
37417,0.38,0.5,2,153,3,0,1,0,support,low,support
37418,0.77,0.99,5,228,5,0,1,0,support,low,support
37419,0.78,0.87,4,228,5,0,1,0,support,low,support
37420,0.44,0.5,2,128,3,0,1,0,support,low,support
37421,0.38,0.52,2,153,3,0,1,0,support,low,support
37422,0.43,0.46,2,156,3,0,1,0,technical,low,technical
37423,0.39,0.5,4,294,3,0,1,0,technical,low,technical
37424,0.88,1,5,219,5,0,1,0,technical,low,technical
37425,0.45,0.46,2,153,3,0,1,0,management,low,management
37426,0.4,0.53,2,151,3,0,1,0,IT,low,IT
37427,0.36,0.51,2,155,3,0,1,0,IT,low,IT
37428,0.36,0.48,2,158,3,0,1,0,IT,low,IT
37429,0.9,0.98,5,245,5,0,1,0,IT,low,IT
37430,0.43,0.53,2,131,3,0,1,0,IT,low,IT
37431,0.89,0.87,5,225,5,0,1,0,product_mng,low,product_mng
37432,0.1,0.84,6,286,4,0,1,0,product_mng,low,product_mng
37433,0.37,0.5,2,135,3,0,1,0,product_mng,low,product_mng
37434,0.37,0.51,2,153,3,0,1,0,product_mng,low,product_mng
37435,0.87,0.9,5,252,5,0,1,0,IT,low,IT
37436,0.4,0.56,2,149,3,0,1,0,accounting,low,accounting
37437,0.9,0.97,4,258,5,0,1,0,accounting,low,accounting
37438,0.37,0.46,2,158,3,0,1,0,hr,low,hr
37439,0.44,0.54,2,149,3,0,1,0,hr,low,hr
37440,0.85,0.95,5,236,5,0,1,0,hr,low,hr
37441,0.78,0.98,5,239,6,0,1,0,marketing,low,marketing
37442,0.42,0.47,2,159,3,0,1,0,marketing,low,marketing
37443,0.92,0.99,5,255,6,0,1,0,sales,low,sales
37444,0.11,0.83,6,244,4,0,1,0,accounting,low,accounting
37445,0.42,0.56,2,134,3,0,1,0,support,low,support
37446,0.48,0.57,4,270,4,0,1,0,technical,low,technical
37447,0.83,0.85,4,255,5,0,1,0,management,low,management
37448,0.4,0.53,2,151,3,0,1,0,marketing,low,marketing
37449,0.43,0.45,2,135,3,0,1,0,marketing,low,marketing
37450,0.43,0.53,2,146,3,0,1,0,marketing,low,marketing
37451,0.1,0.97,7,254,4,0,1,0,sales,low,sales
37452,0.1,0.87,7,289,4,0,1,0,sales,low,sales
37453,0.37,0.46,2,156,3,0,1,0,sales,low,sales
37454,0.38,0.53,2,156,3,0,1,0,sales,low,sales
37455,0.4,0.5,2,128,3,0,1,0,sales,low,sales
37456,0.89,0.86,5,275,5,0,1,0,sales,low,sales
37457,0.45,0.46,2,155,3,0,1,0,sales,low,sales
37458,0.37,0.48,2,159,3,0,1,0,sales,low,sales
37459,0.46,0.49,2,148,3,0,1,0,sales,low,sales
37460,0.87,0.91,4,228,5,0,1,0,sales,low,sales
37461,0.11,0.84,6,298,4,0,1,0,sales,low,sales
37462,0.79,0.87,5,261,5,0,1,0,sales,low,sales
37463,0.79,0.92,5,254,6,0,1,0,sales,low,sales
37464,0.19,0.59,7,192,3,0,1,0,sales,low,sales
37465,0.87,0.98,4,248,5,0,1,0,sales,low,sales
37466,0.6,0.92,2,258,5,0,1,0,sales,low,sales
37467,0.44,0.45,2,156,3,0,1,0,sales,medium,sales
37468,0.11,0.81,6,266,4,1,1,0,sales,medium,sales
37469,0.42,0.54,2,156,3,0,1,0,sales,medium,sales
37470,0.88,0.88,5,232,5,1,1,0,accounting,medium,accounting
37471,0.11,0.84,6,287,4,0,1,0,accounting,medium,accounting
37472,0.46,0.46,2,154,3,0,1,0,accounting,medium,accounting
37473,0.82,0.97,5,263,5,0,1,0,hr,medium,hr
37474,0.44,0.56,2,131,3,0,1,0,hr,medium,hr
37475,0.11,0.78,6,260,4,0,1,0,hr,medium,hr
37476,0.42,0.5,2,139,3,0,1,0,hr,medium,hr
37477,0.84,0.93,4,251,5,0,1,0,technical,medium,technical
37478,0.11,0.95,6,286,4,0,1,0,technical,medium,technical
37479,0.45,0.53,2,129,3,0,1,0,technical,high,technical
37480,0.38,0.56,2,156,3,0,1,0,technical,low,technical
37481,0.38,0.86,6,139,6,0,1,0,technical,medium,technical
37482,0.44,0.51,2,127,3,0,1,0,technical,medium,technical
37483,0.11,0.84,6,251,4,0,1,0,technical,medium,technical
37484,0.81,0.93,5,270,5,0,1,0,technical,medium,technical
37485,0.09,0.96,6,296,4,0,1,0,technical,low,technical
37486,0.11,0.9,6,254,4,0,1,0,technical,low,technical
37487,0.81,0.95,5,238,6,0,1,0,technical,low,technical
37488,0.1,0.97,6,267,4,1,1,0,support,low,support
37489,0.74,0.89,5,229,6,0,1,0,support,low,support
37490,0.09,0.78,6,254,4,0,1,0,support,low,support
37491,0.82,0.81,4,233,4,1,1,0,support,low,support
37492,0.1,0.98,6,268,4,0,1,0,support,low,support
37493,0.27,0.56,3,301,3,0,1,0,support,low,support
37494,0.83,0.92,5,267,6,0,1,0,support,low,support
37495,0.1,0.93,6,289,4,1,1,0,support,low,support
37496,0.38,0.47,2,144,3,0,1,0,support,low,support
37497,0.4,0.56,2,148,3,0,1,0,support,low,support
37498,0.11,0.83,6,306,4,0,1,0,support,low,support
37499,0.11,0.79,6,292,4,0,1,1,technical,low,technical
37500,0.82,0.91,5,232,5,0,1,0,technical,low,technical
37501,0.36,0.48,2,137,3,0,1,0,technical,low,technical
37502,0.4,0.46,2,128,3,0,1,0,management,low,management
37503,0.87,0.84,5,231,5,0,1,0,IT,low,IT
37504,0.41,0.49,2,146,3,0,1,0,IT,low,IT
37505,0.11,0.91,6,308,4,1,1,0,IT,low,IT
37506,0.1,0.93,6,253,4,0,1,0,IT,medium,IT
37507,0.38,0.51,2,146,3,0,1,0,IT,medium,IT
37508,0.39,0.55,2,156,3,0,1,0,product_mng,medium,product_mng
37509,0.4,0.52,2,147,3,0,1,0,product_mng,medium,product_mng
37510,0.45,0.48,2,136,3,0,1,0,product_mng,medium,product_mng
37511,0.74,0.84,5,249,5,0,1,0,product_mng,medium,product_mng
37512,0.45,0.55,2,151,3,0,1,0,IT,medium,IT
37513,0.12,1,3,278,4,0,1,0,RandD,medium,RandD
37514,0.1,0.77,7,250,5,0,1,0,RandD,medium,RandD
37515,0.37,0.55,2,127,3,0,1,0,RandD,medium,RandD
37516,0.89,0.87,5,255,5,0,1,0,RandD,medium,RandD
37517,0.45,0.47,2,135,3,0,1,0,RandD,medium,RandD
37518,0.37,0.46,2,149,3,0,1,0,marketing,high,marketing
37519,0.11,0.81,5,287,4,0,1,0,sales,low,sales
37520,0.41,0.48,2,145,3,0,1,0,accounting,medium,accounting
37521,0.1,0.94,6,285,4,0,1,0,support,medium,support
37522,0.1,0.93,7,305,4,0,1,0,technical,medium,technical
37523,0.11,0.95,7,300,4,0,1,0,management,medium,management
37524,0.4,0.54,2,139,3,0,1,0,marketing,low,marketing
37525,0.41,0.49,2,130,3,0,1,0,marketing,low,marketing
37526,0.1,0.81,6,268,4,0,1,0,marketing,low,marketing
37527,0.73,0.86,4,245,6,0,1,0,sales,low,sales
37528,0.43,0.47,2,135,3,0,1,0,sales,low,sales
37529,0.37,0.46,2,153,3,0,1,0,sales,low,sales
37530,0.11,0.94,6,276,4,0,1,0,sales,low,sales
37531,0.4,0.46,2,130,3,0,1,0,sales,low,sales
37532,0.41,0.54,2,153,3,1,1,0,sales,low,sales
37533,0.82,0.84,5,244,5,0,1,0,sales,low,sales
37534,0.61,0.47,2,253,3,0,1,0,sales,low,sales
37535,0.11,0.91,7,287,4,0,1,0,sales,low,sales
37536,0.37,0.45,2,131,3,0,1,0,sales,low,sales
37537,0.41,0.52,2,135,3,0,1,0,sales,low,sales
37538,0.37,0.52,2,157,3,0,1,0,sales,low,sales
37539,0.88,0.99,5,262,6,0,1,0,sales,low,sales
37540,0.1,0.85,6,266,4,0,1,0,sales,low,sales
37541,0.44,0.48,2,148,3,0,1,0,sales,low,sales
37542,0.38,0.57,2,140,3,0,1,0,sales,low,sales
37543,0.11,0.85,7,302,4,0,1,0,sales,low,sales
37544,0.09,0.98,6,271,4,0,1,0,sales,low,sales
37545,0.45,0.52,2,145,3,0,1,0,sales,medium,sales
37546,0.1,0.81,6,290,4,0,1,0,accounting,medium,accounting
37547,0.45,0.47,2,151,3,0,1,0,accounting,medium,accounting
37548,0.77,0.87,5,266,5,0,1,0,accounting,medium,accounting
37549,0.44,0.51,2,140,3,0,1,0,hr,medium,hr
37550,0.39,0.5,2,142,3,0,1,0,hr,medium,hr
37551,0.1,0.91,6,246,4,0,1,0,hr,medium,hr
37552,0.09,0.89,7,308,5,0,1,0,hr,medium,hr
37553,0.37,0.47,2,141,3,0,1,0,technical,medium,technical
37554,0.9,1,5,232,5,0,1,0,technical,medium,technical
37555,0.41,0.56,2,143,3,0,1,0,technical,medium,technical
37556,0.37,0.52,2,155,3,0,1,0,technical,medium,technical
37557,0.1,0.86,6,278,4,0,1,0,technical,high,technical
37558,0.81,1,4,253,5,0,1,0,technical,low,technical
37559,0.11,0.8,6,282,4,0,1,0,technical,medium,technical
37560,0.11,0.84,7,264,4,0,1,0,technical,medium,technical
37561,0.4,0.46,2,149,3,0,1,0,technical,medium,technical
37562,0.09,0.8,6,304,5,0,1,0,technical,medium,technical
37563,0.48,0.93,3,219,6,0,1,0,technical,low,technical
37564,0.91,0.91,4,262,6,0,1,0,support,low,support
37565,0.43,0.57,2,135,3,0,1,0,support,low,support
37566,0.33,0.88,6,219,5,0,1,0,support,low,support
37567,0.41,0.57,2,136,3,0,1,0,support,low,support
37568,0.41,0.55,2,154,3,0,1,0,support,low,support
37569,0.37,0.54,2,149,3,0,1,0,support,low,support
37570,0.31,0.62,6,135,5,0,1,0,support,low,support
37571,0.09,0.91,6,275,4,0,1,0,support,low,support
37572,0.1,0.87,6,290,4,0,1,0,support,low,support
37573,0.76,0.9,4,263,5,0,1,0,support,low,support
37574,0.41,0.54,2,145,3,0,1,0,support,low,support
37575,0.72,0.96,5,267,5,0,1,0,technical,low,technical
37576,0.4,0.5,2,141,3,1,1,0,technical,low,technical
37577,0.91,0.87,4,235,5,0,1,0,technical,low,technical
37578,0.1,0.83,6,258,4,0,1,0,management,low,management
37579,0.4,0.56,2,131,3,0,1,0,IT,low,IT
37580,0.82,0.86,5,243,5,0,1,0,IT,low,IT
37581,0.1,0.82,6,266,4,0,1,0,IT,low,IT
37582,0.37,0.45,2,142,3,0,1,0,IT,low,IT
37583,0.36,0.51,2,135,3,0,1,0,IT,low,IT
37584,0.39,0.48,2,141,3,0,1,0,product_mng,medium,product_mng
37585,0.36,0.57,2,142,3,0,1,0,product_mng,medium,product_mng
37586,0.86,0.84,5,254,5,0,1,0,product_mng,medium,product_mng
37587,0.73,0.99,5,262,5,0,1,0,product_mng,medium,product_mng
37588,0.56,0.71,4,296,2,0,1,0,IT,medium,IT
37589,0.44,0.56,2,158,3,0,1,0,accounting,medium,accounting
37590,0.31,0.56,4,238,2,0,1,0,accounting,medium,accounting
37591,0.77,0.93,4,231,5,0,1,0,hr,medium,hr
37592,0.44,0.45,2,156,3,0,1,0,hr,medium,hr
37593,0.38,0.46,2,145,3,0,1,0,hr,medium,hr
37594,0.45,0.48,2,144,3,0,1,0,marketing,medium,marketing
37595,0.38,0.51,2,159,3,0,1,0,sales,medium,sales
37596,0.36,0.48,2,156,3,0,1,0,accounting,high,accounting
37597,0.75,0.9,5,256,5,0,1,0,support,low,support
